,Negative,Neutral,Positive
"«Sì, tesoro, tutto bene.» risponde mio padre.",0.0001364751806249842,0.04158357158303261,0.9582799077033997
"«Andatevi a riposare, penso io a tutto.",0.0002688803942874074,0.9589568376541138,0.04077429324388504
"» dico loro, per poi lasciargli un bacio sulla guancia.",0.0010545527329668403,0.950290322303772,0.04865517094731331
"Li vedo allontanarsi verso la loro camera da letto, mentre io mi tuffo sul divano per poi addormentarmi.",0.002098663477227092,0.9957492351531982,0.0021521365270018578
"Mi sveglio tardi, di soprassalto, realizzando che ho promesso ai miei genitori di preparare la cena, che tra poco devo andare a fare il turno al Brick‘s e che non ho nessuno che mi può accompagnare.",0.9644398093223572,0.03506320342421532,0.000497025903314352
"Mi alzo velocemente e metto a cuocere due pizze congelate per i miei genitori, mentre io decido di saltare la cena.",0.3243376612663269,0.6715551614761353,0.004107136745005846
"Mentre aspetto che le pizze si cuociano, salgo in camera per prendere la borsa.",0.004295635502785444,0.9386236071586609,0.0570807009935379
"Dopo appena dieci minuti, sforno le pizze e dopo aver apperecchiato la tavola le ripongo su due piatti.",0.028731802478432655,0.745185911655426,0.2260822206735611
"Esco di casa in fretta e furia, camminando a passo svelto verso il piccolo locale.",0.09535524994134903,0.8683076500892639,0.036337077617645264
"Entro nel momento in cui Brick sta per andarsene, così lo saluto al volo e raggiungo Den in cucina.",0.00030759189394302666,0.45895224809646606,0.5407402515411377
"A differenza del solito, non si gira neanche per guardarmi ma io lo saluto lo stesso.",0.0002861605607904494,0.034025367349386215,0.9656884074211121
Mi chiudo nel ripostiglio per cambiarmi e poi torno in cucina.,0.04734266549348831,0.9331070184707642,0.019550321623682976
"«Ciao, Den.» lo saluto nuovamente.",0.00026879264623858035,0.3458214998245239,0.6539097428321838
«Ciao Allie.»,0.0001577796065248549,0.9978405237197876,0.0020017079077661037
Mi saluta freddo.,0.263704389333725,0.7253968119621277,0.010898794047534466
«Posso sapere cos‘hai?,0.00036155982525087893,0.9975564479827881,0.0020819918718189
"È da questa mattina che non mi parli.» dico, appoggiando le mani sui fianchi.",0.0072218975983560085,0.956709086894989,0.03606906533241272
E tra di noi piomba un silenzio tombale.,0.010518806986510754,0.9885822534561157,0.0008989274501800537
Riprende a parlare solo per consegnarmi gli ordini da portare.,0.009072743356227875,0.9857719540596008,0.005155348218977451
"La serata procede tranquilla, quest‘oggi non c‘è molta gente ma ci diamo comunque da fare.",0.0003585879458114505,0.02802126109600067,0.9716201424598694
"Quando si fa tardi, entro in cucina e mi appoggio al bancone mentre guardo Den lavorare addentando un tramezzino rubato dal vassoio.",0.002242377493530512,0.9868913292884827,0.010866286233067513
Il mio stomaco stava chiedendo pietà.,0.11867797374725342,0.8768208026885986,0.004501194693148136
Anche lui si ferma e mi guarda con le braccia incrociate al petto.,0.0014625565381720662,0.9832049012184143,0.015332534909248352
«Non me lo aspettavo da te.» esordisce.,0.0014717638259753585,0.9386218190193176,0.05990639328956604
Finalmente mi ha parlato.,0.0012139086611568928,0.4243261218070984,0.5744600296020508
"«Tu e Caleb...» dice, mentre si guarda le mani.",0.00034998581395484507,0.998484194278717,0.0011659220326691866
"«Non siamo niente, io e lui.» affermo, mettendo subito le mani avanti.",0.0025053578428924084,0.9949354529380798,0.002559234155341983
"«Allie, lui non ti merita.» continua.",0.4668605625629425,0.530531108379364,0.002608280163258314
"«Cosa...?» comincio, ma lui continua a parlare.",0.0005279187462292612,0.9966617822647095,0.002810410689562559
"«Te sei così... dolce, gentile, educata.",0.00011935704969801009,0.0021698055788874626,0.9977108240127563
"Lui è il tuo esatto opposto, egoista, menefreghista, impaziente.",0.919736921787262,0.07914438098669052,0.001118711312301457
Non me lo aspettavo da te.»,0.0038479273207485676,0.8671702742576599,0.12898185849189758
Rimango impietrita dalle sue parole.,0.14304308593273163,0.8419671654701233,0.014989781193435192
"«Non fraintendere, al cuore non si comanda ma... rimango della mia idea.",0.002222658134996891,0.917705237865448,0.08007209748029709
Lui è... poco serio nelle relazioni.,0.8632344007492065,0.13604651391506195,0.0007191417389549315
"» dice, e queste sono le sue ultime parole, anche perché io rimango in silenzio per tutto il resto del tempo.-«Allie, non puoi capire.",0.003646892262622714,0.9713649749755859,0.02498808689415455
Ho conosciuto una ragazza bellissima.,0.00010230999760096893,0.005745009984821081,0.9941527247428894
"» dice Lydia, scuotendomi leggermente il braccio.",0.000529383891262114,0.994606077671051,0.0048645478673279285
"Siamo al Brick‘s per passare un pò di tempo insieme, dato che ieri le ho dato buca.",0.002095202449709177,0.9859547019004822,0.01195015013217926
La mattinata a scuola è passata velocemente e anche questa volta non ho visto Caleb in giro per i corridoi.,0.03562264144420624,0.2184833586215973,0.7458940148353577
"È così strano, quando succede qualcosa tra di noi non lo vedo per un pò per poi ricomparire magicamente.",0.0029384803492575884,0.08475629985332489,0.9123051762580872
"Decido comunque di mettermi il cuore in pace, può darsi che sta male o semplicemente non si è svegliato.",0.003406799864023924,0.1866818219423294,0.80991131067276
La conversazione avuta con Den mi ha fatto riflettere ma mi ha anche fatto star male.,0.5308178663253784,0.1053219810128212,0.3638601303100586
Perché hanno tutti quest‘idea su di lui?,0.0005332990549504757,0.9964321851730347,0.0030344631522893906
Forse sono davvero l‘unica illusa...,0.8869620561599731,0.1098209023475647,0.003216974437236786
ma ora basta pensare a Caleb.,0.00021405391453299671,0.9761161208152771,0.023669783025979996
«Che bella cosa.,0.00012645359674934298,0.005872800480574369,0.9940007328987122
"Viene alla EastSide?» chiedo, sorridendole.",0.00025626138085499406,0.9771315455436707,0.022612201049923897
"«No, abita fuori Los Angeles.",0.0007617329829372466,0.9965170621871948,0.0027211839333176613
"Mi ha scritto pochi giorni fa.» dice, mentre afferra il telefono per mostrarmi qualche sua foto.",0.001237767282873392,0.9933180809020996,0.0054441094398498535
«È davvero molto bella.» commento.,0.00010391961404820904,0.003211910603567958,0.9966841340065002
"È una ragazza magra, alta all‘apparenza, porta i capelli color pece lunghi e ha due bellissimi occhi color nocciola.",0.00041173354838974774,0.014153086580336094,0.9854352474212646
Il naso è leggermente all‘insù ed ha le labbra fine ma definite.,0.0020397091284394264,0.16534563899040222,0.8326146006584167
"«Mi metterai al secondo posto?» le dico, facendo il labbruccio.",0.0003858710697386414,0.9985191226005554,0.001094998442567885
«Certo che no!,0.007074223831295967,0.991370677947998,0.0015550830867141485
"Che domande fai?» dice, lasciandomi un pugno sulla spalla.",0.00253294687718153,0.9962839484214783,0.0011831169249489903
"«E poi... non la conosco nemmeno.» «Beh, chiedile di uscire.» le dico, ovvia.",0.00898739043623209,0.9901562929153442,0.0008563688024878502
"«Ci stavo già pensando.» mi dice, giocando con la cannuccia del frappè.«Cosa aspetti?!» ribatto.",0.0017900357488542795,0.9801167845726013,0.018093140795826912
«Volevo il tuo parere.» mi sorride.,0.0008351524593308568,0.828849732875824,0.17031517624855042
"Dopo averle detto che per lei ci sarò sempre, mi allungo verso di lei e la abbraccio forte.",0.00011278368765488267,0.022107550874352455,0.9777796268463135
Passo il resto della serata a crogiolarmi su me stessa fino a che il sonno si imposessa del mio corpo.,0.09335315972566605,0.6947630643844604,0.2118837684392929
"La mattina seguente mi sento più affaticata del solito, nonostante abbia dormito di più.",0.5608938932418823,0.29050251841545105,0.14860358834266663
Scendo le scale e vado a fare colazione in cucina assieme ai miei genitori.,0.0005751911085098982,0.8608167171478271,0.13860808312892914
"Mio padre è al solito posto con il giornale sulle gambe e la tazza di caffè tra le mani, la mamma invece è già indaffarata tra le varie faccende da svolgere prima di andare a lavoro.",0.0005131493671797216,0.9855352640151978,0.01395160611718893
"Non do loro neanche il buongiorno, mi siedo e comincio a mangiare la mia colazione in silenzio, sperando con tutto il mio cuore che non facciamo domande.",0.0011314831208437681,0.014296638779342175,0.9845719337463379
"Ma, purtroppo, ci pensa la premura di mio padre.",0.9893933534622192,0.010282378643751144,0.0003242354141548276
"«Va tutto bene, Allie?» mi chiede, alzando gli occhi dal suo giornale e guardandomi da sotto gli occhiali da vista.",0.00038522874820046127,0.9889535903930664,0.010661164298653603
"«Sì, ho solo dormito poco bene.» mento, girando il cucchiaino nella tazza quasi vuota.",0.7174838781356812,0.2817763388156891,0.0007397881126962602
Mi alzo producendo un rumore stridulo con la sedia e vado a lavare i denti.,0.670897901058197,0.32367417216300964,0.005427994765341282
"Poi mi dirigo in camera e infilo un paio di leggins e una maglia lunga, metto le mie Vans e appoggio sulle spalle un cappotto per assicurarmi di non avere freddo.",0.0028371382504701614,0.9197213053703308,0.07744158059358597
"Lascio un bacio sulla guancia ai miei genitori con la consapevolezza che non li rivedrò prima di questo pomeriggio sul tardi, ed esco di casa.",0.0010775988921523094,0.4261705279350281,0.5727518796920776
"Mi chiudo meglio nel mio cappotto, questa mattina il vento è gelido e tira forte.",0.3238551914691925,0.21934261918067932,0.4568021595478058
Infilo le cuffiette nelle orecchie e lascio che la musica riempa la mia mente scacciando via tutti i pensieri che si sono accumulati nelle ultime sedici ore.,0.017512300983071327,0.8196993470191956,0.16278831660747528
"Non appena arrivo davanti ai cancelli della EastSide, mi dirigo con passo felpato verso l‘entrata.",0.1406441181898117,0.844550609588623,0.014805235899984837
"Non ho voglia di vedere nessuno, se non il banco su cui dovrò sedere per cinque ore.",0.10354878753423691,0.7033889293670654,0.19306226074695587
"Mi dirigo verso il mio armadietto e afferro i libri di letteratura, quando dietro di me sento i suoi passi pesanti.",0.004429260268807411,0.8206340074539185,0.17493677139282227
Riconoscerei la sua camminata tra mille.,0.0008574738749302924,0.6363930702209473,0.3627493977546692
"Il suo profumo mi arriva dritto in faccia nonostante io sia di spalle e il fatto che non si sia fermato, il fatto che sia passato senza neanche salutarmi, il fatto che tutto questo non sia uno scherzo, mi fanno tremare.",0.022717121988534927,0.012008818797767162,0.9652740359306335
Sento gli occhi riempirsi di lacrime e la mia gola chiudersi.,0.0034930456895381212,0.1339331716299057,0.8625738024711609
"Faccio un lungo sospiro, cercando di riprendere il controllo del mio corpo, mentre rimango impalata davanti all‘armadietto ancora aperto.",0.11953455209732056,0.8385797739028931,0.04188567399978638
"Quando Caleb si è allontanato abbastanza da farmi tornare a respirare regolarmente, stringo i libri al petto e mi dirigo verso la classe di letteratura.",0.004355470649898052,0.9591219425201416,0.03652254864573479
"Sono una delle prime e vado a prendere posto al solito banco, quello accanto alla finestra.",0.000871962052769959,0.9659894704818726,0.03313858434557915
"Trevor entra accompagnato da Liam e Bryan, e appena punta lo sguardo su di me il sorriso gli muore sulle labbra.",0.0029312465339899063,0.7711189389228821,0.22594980895519257
Si dirige verso di me con uno sguardo preoccupato per poi sedersi al mio fianco.,0.002686732914298773,0.9733343124389648,0.023978987708687782
"«Come stai?» mi chiede, circondando le mie spalle con un braccio.",0.0006565897492691875,0.9975178241729736,0.0018256111070513725
«Bene.» affermo accennando un sorriso.,0.00021611801639664918,0.06060733273625374,0.9391764998435974
"«Dimmi la verità, Allie.",0.00020558795949909836,0.9973806738853455,0.0024137566797435284
I tuoi occhi parlano chiaro.» assottiglia gli occhi mentre mi punta un dito contro.,0.00016133808821905404,0.012915512546896935,0.9869231581687927
"Non voglio mentirgli, ma non voglio neanche farlo preoccupare.",0.041467681527137756,0.4975036382675171,0.46102869510650635
Per questo indugio su cosa dirgli.,0.0017768546240404248,0.9964300990104675,0.0017929950263351202
Per mia fortuna il professor Campbell entra in classe ponendo fine al nostro mini dialogo.,0.0011213142424821854,0.9863487482070923,0.012530028820037842
Trevor si allontana con sguardo perplesso mentre faccio finta di prendere le mie cose.,0.02141515165567398,0.975679337978363,0.00290556438267231
"La mia disattenzione durante le lezioni comincia a farsi sentire, ho preso un‘insufficienza nell‘ultimo test e lo sguardo del professore è abbastanza deluso.",0.9980912804603577,0.0017362958751618862,0.00017243775073438883
La campanella suona e tutti corriamo verso la classe successiva.,0.000436816131696105,0.7329176068305969,0.26664549112319946
"Vado il più veloce possibile per non incontrare Trevor perché non ho più voglia di tirare fuori questo argomento, basta il mio subconscio.",0.027769025415182114,0.31403499841690063,0.658195972442627
- La mattinata passa lentamente e finalmente suona anche l‘ultima campanella.,0.00138703896664083,0.8923934102058411,0.10621955245733261
Mi faccio spazio tra la folla di studenti che brulica nella scuola e cerco di scappare da tutto quel chiasso.,0.00712589593604207,0.7605277895927429,0.2323462963104248
"Sono la prima a varcare la soglia dei cancelli e, proprio nella parte opposta alla mia, c‘è Caleb che fugge verso la sua macchina.",0.0024784558918327093,0.9948251247406006,0.002696441486477852
Ripensando a Caleb e a quella sera il mio cuore comincia a palpitare nel petto.,0.013708009384572506,0.578927218914032,0.40736475586891174
"La nostra serata al parco, i nostri corpi così vicini...",0.0002684755017980933,0.9955645799636841,0.004166997503489256
al solo pensiero sento gli occhi pizzicare per tutte le emozioni provate in una sola sera.,0.000317498721415177,0.005183620378375053,0.9944989085197449
"E sembra passato solo qualche giorno, quando invece è accaduto molto tempo fa.",0.001559115364216268,0.9958741068840027,0.002566825831308961
"La proposta di mio padre è molto allettante, ma mi riprometto di non accettare.",0.27180907130241394,0.4885479211807251,0.23964296281337738
"Caleb non ci sarà di sicuro, l‘ultima volta è stato solo un puro caso.",0.004377676174044609,0.9063631892204285,0.08925917744636536
"Comunque, non riuscirei a stare per più di cinque minuti in quel posto, circondata da tutta quella gente che non fa altro che giudicarti e squadrarti da capo a piedi.",0.027236124500632286,0.11348898708820343,0.8592749238014221
"«Ci devo pensare.» rispondo infine, lasciando la cucina.",0.0006444638129323721,0.9971998929977417,0.0021556797437369823
Ripeto nella mia testa quelle tre parole che gironzolano ormai da qualche giorno e che non riesco a smettere di ripetere:,0.04114439710974693,0.9046348333358765,0.054220814257860184
non devi piangere.,0.041994284838438034,0.15740999579429626,0.8005957007408142
"Mi dirigo in bagno e sciacquo il viso, cercando di dargli un aspetto più gradevole.",0.0030092126689851284,0.7709431052207947,0.22604767978191376
Vado in camera e mi vesto con i primi vestiti che mi capitano sotto mano e mi siedo davanti alla toletta per domare i miei lunghi capelli biondi.,0.0010248287580907345,0.21131008863449097,0.787665069103241
"Dopo aver perso le speranze, prendo un elastico e faccio una crocchia disordinata che risulti decente.",0.26072582602500916,0.5844517946243286,0.15482237935066223
Mi innervosisco e mi ripeto che più brutta di così non posso essere e che è inutile perdere tempo davanti allo specchio;,0.9960657954216003,0.0037072286941111088,0.0002270616969326511
oggi non è proprio giornata.,0.9875669479370117,0.011927790939807892,0.0005053285858593881
"Dopo aver salutato i miei genitori e aver ricevuto un‘occhiataccia da parte loro, esco di casa con la musica nelle orecchie.",0.5049074292182922,0.4813063144683838,0.013786258175969124
"Hanno sempre voluto che io dessi sempre una bella impressione, che il mio aspetto fosse sempre curato, che non avessi mai un capello fuori posto.",0.0002606871130410582,0.001963686663657427,0.9977756142616272
Ed è questa la motivazione delle loro facce.,0.0016863628989085555,0.6540005207061768,0.34431320428848267
"Non me ne curo più di tanto e continuo per la mia strada, fino a che non arrivo ai cancelli della EastSide.",0.015535787679255009,0.05951361358165741,0.9249505996704102
"Lydia mi raggiunge entusiasta, mentre io sembro appena tornata dall‘inferno.",0.0006109272944740951,0.007386206649243832,0.9920028448104858
"«Allie, buongiorno mia cara.» dice, prendendomi sottobraccio.",0.00022609898587688804,0.12242326140403748,0.8773506283760071
Dopo aver ricambiato il saluto mi faccio trascinare fino al suo armadietto.,0.015597759746015072,0.714057445526123,0.27034491300582886
«Ti sei vista con quella ragazza immagino.» la precedo.,0.0005099638365209103,0.9961187839508057,0.003371213097125292
«Sì! Aspetta...»,0.00040031137177720666,0.9976829290390015,0.001916691311635077
Mi guarda stranita per aver indovinato e poi scoppia a ridere.,0.001452143187634647,0.023366952314972878,0.975180983543396
"«Intuito.» dico, facendo un‘alzata di spalle.",0.0011709867976605892,0.9953392744064331,0.003489720169454813
"«Mi ha parlato un pò di lei, è molto bella dal vivo...» dice, giungendo le mani e guardando il soffitto con occhi sognanti.",0.00012635484745260328,0.00790142361074686,0.9919722080230713
«Ha detto che le interesso e che presto vuole rivedermi.,0.0014902171678841114,0.6452591419219971,0.3532507121562958
"» dice infine, per poi chiudere l‘armadietto.",0.000786882359534502,0.9942910671234131,0.004922003485262394
"Mentre continua a parlare ci dirigiamo verso il mio, di armadietto.",0.001534935086965561,0.9446753859519958,0.0537896603345871
"«Ronnie a ore tre.» mi dice Lydia, bloccando il suo discorso.",0.0006769278552383184,0.998050332069397,0.0012726717395707965
Involontariamente mi giro verso la sua direzione e noto che mi guarda con aria di sfida.,0.0009549846290610731,0.32995855808258057,0.6690864562988281
Io torno a guardare il mio armadietto indifferente alla sua presenza.,0.042329784482717514,0.9299308061599731,0.02773943357169628
«Stavi dicendo?» dico poi a Lydia.,0.00032157180248759687,0.9985724687576294,0.0011059531243517995
Afferro i libri di letteratura inglese e me li stringo al petto.,0.0072680446319282055,0.8139280676841736,0.17880389094352722
"«Ops, il cattivo ragazzo ti ha piantata in asso?» borbotta la Barbie alle mie spalle.",0.04509208723902702,0.9539088010787964,0.0009991406695917249
"«Andiamo, Lydia.» ringhio tra i denti alla mia amica, dando ancora le spalle a Ronnie.",0.0012812678469344974,0.9892145991325378,0.009504115208983421
"Cominciamo ad allontanarci mentre quest‘ultima continua con parole come codarda, invidiosa, illusa.",0.2739933133125305,0.7189370393753052,0.007069598417729139
"Ma non appena l‘ultima parola esce dalla sua bocca, mi giro di scatto e questa volta non c‘è Trevor a bloccarmi per le spalle.",0.447395384311676,0.23534435033798218,0.31726017594337463
Questa volta Lydia non riuscirà a fermarmi.,0.010194258764386177,0.1714266538619995,0.8183790445327759
"Mi dirigo verso di lei con passo felpato, lasciando cadere a terra tutti i libri e facendo piombare un silenzio assordante nel corridoio.",0.0031776083633303642,0.9881988763809204,0.008623486384749413
Si sentono solo i miei passi e il fumo che mi esce dal naso per la rabbia.,0.9760202169418335,0.023152993991971016,0.0008267981465905905
Le punto un dito contro quel naso perfetto che ha e ad un centimetro dal suo viso le rispondo.,0.0003626577090471983,0.16867628693580627,0.8309611082077026
"«Dici a me di essere di un‘illusa, quando con te sta facendo lo stesso gioco?",0.0010353181278333068,0.9983004927635193,0.00066419318318367
"E poi, io, invidiosa?",0.00024602466146461666,0.01049450971186161,0.9892594814300537
"Di  te, poi!",0.0005299258627928793,0.9678106307983398,0.031659483909606934
Non farmi ridere.,0.7577986121177673,0.17216362059116364,0.07003773748874664
Sai solo far questo: essere perfida con chi non è alla tua altezza.,0.3336127996444702,0.6645787358283997,0.00180841947440058
"Ma non importa a nessuno, qui, di essere alla tua altezza perché siamo tutti sullo stesso livello e tu, Veronica, non sei nessuno per fare ciò che vuoi.» non appena pronuncio il suo nome per intero le sue mani mi prendono per le spalle e mi spingono violentemente a terra, facendo alzare un sospiro di paura da parte della cerchia che ci si è creata intorno.",0.7810803055763245,0.20710992813110352,0.011809728108346462
"«Dove stiamo andando?» chiedo, mentre mi muovo con agitazione sul sedile.",0.0010602714028209448,0.9981181621551514,0.0008215628913603723
Non ne posso più di stare seduta.,0.5132136344909668,0.41691040992736816,0.06987602263689041
"«Siamo quasi arrivati.» mi dice, per poi imboccare una vietta.",0.002771336119621992,0.9954538345336914,0.0017748166574165225
"Un grande centro commerciale si presenta davanti ai miei occhi, ci stiamo dirigendo verso il parcheggio.",0.00027270670398138463,0.011359171941876411,0.9883680939674377
«Questo posto è enorme.» commento non appena scendiamo dall‘auto.,0.004478728864341974,0.08674266934394836,0.9087786078453064
«Lo so.» e mette le chiavi nella tasca.,0.0022175800986588,0.9927686452865601,0.00501381978392601
Prendiamo le scale mobili e saliamo al primo piano.,0.0010694029042497277,0.997042715549469,0.0018879655981436372
Questo posto è davvero immenso.,0.00022612047905568033,0.0021561498288065195,0.9976176619529724
"«Perché mi hai portata qui?» chiedo, curiosa.",0.0004425726365298033,0.9935731291770935,0.005984216928482056
"«Per passare un pò di tempo insieme, dato che ultimamente ci siamo un pò persi.",0.0015285226982086897,0.990174412727356,0.008297145366668701
"» dice, guardandosi intorno.",0.000219140769331716,0.9926119446754456,0.007168980315327644
Camminiamo per i lunghi e ampi corridoi fiancheggiati da negozi e Trevor si ferma.,0.0018284679390490055,0.8218017816543579,0.1763698309659958
«Ti va di entrare?» mi dice.,0.0005954491789452732,0.9970366954803467,0.002367885084822774
Annuisco e lo seguo dentro.,0.00041693009552545846,0.9360793828964233,0.06350371986627579
Inizialmente rimango con lui mentre cerca qualche capo da comprare ma dopo poco lo avverto che sto per andare nel reparto donna.,0.014172365888953209,0.8010827898979187,0.18474486470222473
"Questo negozio vende soprattutto abiti per ogni giorno, non troppo eleganti e molto carini.",0.0003742720000445843,0.00137563596945256,0.9982500672340393
"Alla fine usciamo entrambi con qualche busta di spesa, soddisfatti.",0.00013683707220479846,0.0038175282534211874,0.9960456490516663
Poi passiamo davanti ad un parrucchiere e Trevor si china sulla vetrina per guardare i prezzi mentre si tocca i capelli.,0.0014238439034670591,0.9835070371627808,0.015069190412759781
«Venticinque dollari per taglio e messa in piega.» sospira.,0.001972268568351865,0.995360791683197,0.0026669602375477552
"«È davvero poco.» commento, avvicinandomi a lui.",0.572259247303009,0.4264392554759979,0.0013015419244766235
I prezzi sono davvero bassi e dentro mi sembra che stiano lavorando molto.,0.0032949100714176893,0.006501085124909878,0.9902039766311646
"«E se tagliassi i capelli?» dico infine, toccandomi le lunghe punte bionde.",0.001241597579792142,0.9978044629096985,0.0009539398015476763
Trevor mi guarda con gli occhi spalancati.,0.0009253266034647822,0.9496744275093079,0.0494002066552639
«Stai scherzando?,0.0029394561424851418,0.9966268539428711,0.00043376171379350126
"No, Allie, non li tagliare.» afferma.",0.05819093436002731,0.9246997237205505,0.017109381034970284
«Solo una spuntatina...» dico per poi alzare le spalle.,0.004065357614308596,0.9950083494186401,0.000926238251850009
Lui mi guarda insospettito ma ormai la scelta è stata fatta.,0.001878376817330718,0.6320012211799622,0.3661203980445862
Lo sorpasso e chiedo al ragazzo dietro al bancone se c‘è un posto al volo per tagliare i capelli.,0.007880383171141148,0.9876102209091187,0.00450934050604701
Lui mi invita a sedermi su una poltrona e diaspettare.,0.0006434262613765895,0.9828503131866455,0.01650620624423027
Dopo pochi minuti torna con un paio di guanti neri e mi accompagna fino al lavandino.,0.043943945318460464,0.26444199681282043,0.6916140913963318
"Trevor mi guarda dall‘alto, come se fosse scioccato dalla mia scelta mentre tiene tutte le mie buste.",0.20907673239707947,0.7823526859283447,0.008570603094995022
"Una volta fatto, mi riaccompagna alla poltrona e il ragazzo mi chiede quanto voglia tagliare i capelli.",0.010845202021300793,0.982612133026123,0.006542674265801907
«Un pò più giù delle spalle.» affermo.,0.0009696000488474965,0.9958367347717285,0.0031935968436300755
«Te lo vieto.» si intromette Trevor.,0.0045005930587649345,0.9950523972511292,0.00044707098277285695
"«Okay, allora...",0.00036378984805196524,0.9978905320167542,0.001745695248246193
facciamo a metà schiena.» lo guardo dal riflesso dello specchio mentre sorrido.,0.0003953569394070655,0.6915902495384216,0.308014452457428
Il ragazzo guarda Trevor come per aspettare la sua conferma e quest‘ultimo si arrende con un sì forzato.,0.2100556641817093,0.7873373627662659,0.0026070107705891132
"Il ragazzo, dopo aver fatto girare le forbici su due dita, comincia a tagliare le punte in eccesso e tutte le lunghezze rovinate.",0.8847044110298157,0.11349339038133621,0.0018021377036347985
«Cosa c‘è Trevor?,0.00046918593579903245,0.9985679388046265,0.0009629466803744435
"Perché tieni così tanto ai miei capelli?» ridacchio, mentre il parrucchiere finisce di fare il suo lavoro.",0.0078104594722390175,0.9487238526344299,0.04346562922000885
"«Non so, Allie.",0.0003059934824705124,0.9983865022659302,0.0013075375463813543
Sembri già diversa.» borbotta.,0.004517443012446165,0.9581059813499451,0.037376534193754196
Un‘altra ragazza viene ad asciugarmi i capelli e alla fine della piega lascia dei boccoli sulle punte per poi aprirli e dargli un‘aria più naturale.,0.006396005861461163,0.09179029613733292,0.9018136858940125
"Mi guardo allo specchio e tiro davanti i capelli, che sono molto più corti, e sembra davvero che abbia cambiato aspetto.",0.0002843115071300417,0.0053138649091124535,0.9944018721580505
Ma non mi dispiace.,0.0557740144431591,0.30003678798675537,0.644189178943634
Forse questo è solo il primo passo verso una svolta decisiva per la mia vita.,0.0005377668421715498,0.17924202978610992,0.8202202320098877
Mi dirigo al bancone per pagare ed entrambi usciamo.,0.0053155915811657906,0.9910921454429626,0.003592213150113821
"«Non posso credere che tu lo abbia fatto.» mi dice, dandomi una leggera spinta alla spalla.",0.025966554880142212,0.9109107255935669,0.06312266737222672
"«Trev, erano rovinatissimi!",0.9885805249214172,0.01093220990151167,0.00048732079449109733
"E poi i prezzi erano ottimi, ne ho approfittato.» ridacchio, lasciandogli a mia volta un leggero pugno sul petto.",0.0002365998225286603,0.0016720208805054426,0.9980913996696472
"Dopo che il broncio scompare dal suo viso, entriamo in qualche altro negozio e decidiamo di prendere una cioccolata calda in un piccolo bar lì di fianco.",0.010506317019462585,0.9809532761573792,0.008540386334061623
"Mentre lo guardo giocare con il telefono, penso che potrei chiedergli perché Caleb abbia smesso di parlarmi da un momento all‘altro, forse lui ne sa qualcosa.",0.0016448822570964694,0.9847608804702759,0.013594229705631733
"Perché mi ha detto ""È per il tuo bene""?",0.0004817275330424309,0.9764705896377563,0.023047717288136482
"Ma arrivo alla conclusione che non voglio rovinarmi il pomeriggio trascorso con il mio amico, che ha alleviato il dolore che sento dentro, che mi ha fatto volare la giornata, che me l‘ha migliorata.",0.0002552178339101374,0.0011185111943632364,0.9986262321472168
«Tavolo tre.»,0.0002970468776766211,0.9988653659820557,0.0008375289035029709
Den mi passa il vassoio e mi dirigo di corsa verso il tavolo.,0.003996837884187698,0.9484735131263733,0.047529738396406174
"Sono di servizio e come al solito il locale straborda di gente, tanto che Brick ha assunto un nuovo ragazzo - dall‘aria simpatica -.",0.0006756093935109675,0.11538977921009064,0.8839345574378967
"Nonostante il mio corpo sia impegnato a correre tra la sala e la cucina, nella mia mente compaiono limpide le immagini di questa mattina:",0.0011943827848881483,0.18619219958782196,0.8126133680343628
"il volto di Caleb a pochi centimetri dal mio, il pugno che ha sferrato al mio fianco e il suo ""Non volevo farti del male"" sussurrato.",0.0013184593990445137,0.9846194386482239,0.014062050729990005
"Non sto bene, ma neanche così male come quel pomeriggio al campo.",0.5535688400268555,0.14094652235507965,0.3054846227169037
Sento che ormai il mio cuore se n‘è fatto una ragione dei suoi continui giochi e dei suoi sbalzi d‘umore o ha semplicemente capito che con lui non ci sarà mai niente di serio;,0.0014522713609039783,0.4087466299533844,0.5898011326789856
ma nello stesso momento batte all‘impazzata alla sola vista del moro.,0.14201319217681885,0.793378472328186,0.06460841000080109
E neanche io voglio farmene una ragione.,0.3531034588813782,0.6020111441612244,0.04488542675971985
"C‘è una piccola parte di me che spera ancora che lui torni indietro, che si rimangi tutte le parole nonostante rimarranno fisse nella mia mente per sempre.",0.004052897449582815,0.26680245995521545,0.7291446328163147
"C‘è una piccola parte di me che spera che cambi idea, che capisca che quello che provo non ha misura e che posso dargli quello che non ha mai avuto.",0.03785049915313721,0.5532630681991577,0.4088863730430603
"«Allie!» mi risveglia Den, dopo che sono rimasta imbambolata di fronte a lui con il vassoio vuoto.",0.01370927132666111,0.9810075163841248,0.005283227656036615
"«Scusa, Den, ero distratta.» mi scuso e divento rossa in viso per l‘imbarazzo.",0.9897668957710266,0.009934653528034687,0.000298433966236189
"Una volta che mi porge il vassoio, fa lo stesso con l‘altro ragazzo che ha detto di chiamarsi Sean.-«Anche per oggi abbiamo finito.» borbotta Den mentre chiude la saracinesca.",0.0022947711404412985,0.9888620972633362,0.008843065239489079
"Sean se n‘è già andato mentre io sono qui insieme al mio ""collega"" che anche oggi si è offerto di accompagnarmi a casa.",0.0005420288653112948,0.6709793210029602,0.32847869396209717
